"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
"Azerbaijan","912","Gross Government Debt","GGXWDG","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"409884000","456902165.2","393693095.214354","473264106","959383907.252","1077481252.04327","1296331815.84855","1395445650.39512","1559956554.3814","1720427520.53051","1669729810.51278","1919769424.01979","2441295757.38015","2773385302.9725","4197978685.89581","4734131860.47611","5170684323.53762","6260034856.55179","7937040742.42138","9232418704.65239","13361921477.5055","15132206888.0471","16890525665.7472","19059786140.4218","21421287474.8683","23932521686.9588",
"Bahamas, The","313","Gross Government Debt","GGXWDG","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44450000","52320000","61400000","70040000","65270000","71980000","108230000","127210000","149760000","184050000","202550000","234850000","243100000","281000000","351600000","426500000","443400000","478200000","522700000","527900000","574400000","671800000","773100000","813133846.827122","903693536.463627","1001016335.00803","1094695000","1158771000","1203730000","1320142000","1368737000","1434244000","1511109000","1514816000","1671302000","1849728000","1937757000","2168150000","2315840720.74","2441247000","2679175000","3084771000","3400913900","3554561000","3905692900","4689267000","5158420000","5402190309.57571","5625422975.96019","5790990124.69664","5921346225.49063","6035687308.90847","6149499504.3868",
"Bahrain","419","Gross Government Debt","GGXWDG","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140850000","136985000","137602000","139530000","141282000","362322000","362848000","423284000","548308000","733199000","877311000","900916000","1023696000","1351404000","1453569000","1452715000","1409157000","1335345000","1214407000","1842328000","2871867000","3549003000","4186400000","5376100000","5572999541.93306","7760262971.58202","9456078647.84952","11084367999.3395","12750976792.4486","14506757407.4956","16357349675.7859",
"Bangladesh","513","Gross Government Debt","GGXWDG","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"418581236200","495230309251.44","581762563051.44","687984987600","801713615083.542","818352536294.792","801522025791.863","852490975700.778","953031431029.705","1071090362914.64","1245223900000","1376072570000","1509909707140","1545673746370","1679803115770.83","1819142640404.17","2041466411732.5","2304398859879.17","2550767364385.42","2788045966391.28","2920428566051.7","3233059672446.81","3568911678536.98","4132039470478.55","4550961470478.55","5032707289613.18","5686928265886.85","6398173113151.28","7228787503808.37","8188567742599.68","9219924814164.23",
"Democratic Republic of the Congo","636","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.8185","22.8385","27.6462","31.3345","37.3196","39.876","47.8222","38.8873","36.3547","31.4369","33.2162","39.5615","39.0122","83.8047","59.2411","72.9381","78.4661","98.4783","86.5102","98.5557","120.533","119.099","123.159","97.6766","162.721","171.187","129.964","136.934","257.925","262.843","134.982258562836","181.61712504777","136.041679875852","114.463919210477","123.925898287175","88.909905783793","99.9852508218882","83.4071500759571","86.9527928401465","89.7971357235352","27.0111300947782","22.2961041514055","19.8576296450348","18.2691919204096","19.0104605682374","20.4536014612112","21.5289667238337","23.8209938361132","25.8764495558793","26.9392576259095","27.3843246997906",
"Denmark","128","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.2227380952381","24.0972586412396","23.63","22.9943548387097","23.5648390941597","23.7691463414634","23.8985347985348","23.4136638452237","22.6877526753864","21.1458520179372","19.3868393782383","18.4123015873016","18.3027860696517","18.2588","21.1010101010101","19.204427333975","18.5908404154863","19.0232452142206","17.8126188418323","17.0822514379622","16.4724659606657","17.9931486880466","17.5643266475645","16.6546511627907","16.3487491548343","15.4078305519897","15.519299323909","14.7392754456584","14.3442188381275","16.5280634573304","17.4941727367326","17.1795709410044","16.5187123668365","15.561060408518","14.270462633452","13.5988915829581","12.2378550570746","14.7164626530102","12.6584137641628","13.4083490809139","12.5229853975122","16.8053491827637","20.8120606733259","18.6484245439469","17.2677429180627","18.3520234032179","20.7234581298607","21.5005641218503","21.4640426705904","23.8004136504654","23.5617879053462","23.903892717452","24.4757433489828","22.8968398111152","22.3529411764706","20.2335423197492","18.98355754858","17.9134574989497","16.5983497471387","15.3008490217793","14.622969837587","12.453003677973","9.89927404718693","9.88782051282051","9.03176895306859","10.5971428571429","9.97567567567568",,,,,,,"31.0645283018868","30.6391304347826","29.1289198606272","28.9150326797386",,,,"20.0666666666667","16.4307692307692","15.255905511811","13.6710280373832","14.5466448445172","12.9150805270864","11.2409638554217","10.0598290598291","9.35834266517357","8.357","7.61875","7.71964285714286","6.64496124031008","5.85167785234899","5.08294117647059","4.25502645502645","4.49403669724771","8.77916666666667","14.0950943396226","19.3746575342466","27.1212025316456","36.5176811594203","47.9272040302267","54.1666666666667","63.5573451327434","68.3934959349593","66.2138138138138","60.5817142857143","57.1453551912568","56.583963494133","53.8763635853602","54.706692822758","66.7703125084641","78.6270041121592","75.2368650752502","71.3926808254453","68.260994242774","64.2782793210886","60.279497161436","56.7640821218489","52.3543025869859","48.5083038892445","49.0809574323251","46.1500983816959","44.1787988748504","37.3991908162243","31.5408916785621","27.3393803355902","33.3859050060471","40.3676318314797","42.8785954783815","46.4088656946314","45.5625973936926","45.0468698728208","45.1703306482755","46.9931299302654","47.9788214188918","48.3577330519842","48.1492278241583","47.4655502874752","46.3419715847762",
"Paraguay","288","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1410000000","2380000000","4390000000","7880000000","10800000000","14000000000","18000000000","23000000000","26000000000","29000000000","35000000000","40000000000","45000000000","49385720308.4766","52232562405.8971","57314562754.2828","59657715080.6296","64318056769.3838","67135482904.4757","71165931521.7342","73401537766.5025","81064147833.482","94510178700.1572","113986302646.693","154439205720.119","175346980016.916","197042561754.674","242026625344.399","296085654907.052","395025608818.215","515946121507.838","657659118075.497","689173200328.447","764665151183.256","991182091363.301","1292433088406.45","1706822826222.8","2318902231866.49","3071210919779.79","4273285278763","6031160374381.12","9255684159373.96","10738283273766.3","12645361493907.5","14992331441506.5","17789144937094.5","20132861731148.2","21702866508208.2","24605393197497","26176950580209.2","28574100999382.5","31462077919319.9","36156212385866.7","42324219640451.6","47999043643528.9","53962327157613.4","59996505393309.2","69426262306754","80734752374008.6","79117170732056.2","94934254752751.8","105203213873538","108832259566960","124853055964348","138259884742412","146777011421016","158413579248439","171265195256555","185107068510727","199697298348791","215603331889314",
"Peru","293","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"362000000","381000000","390000000","423000000","449000000","493000000","529000000","556000000","546000000","599000000","615000000","616000000","664000000","626000000","628000000","808000000","1091000000","1221000000","1461000000","1546000000","1990000000","1702000000","1768000000","1759000000","1988000000","2130000000","2232000000","2169000000","2237000000","2403000000","1865000000","1806000000","1653000000","1862000000","2134000000","2245000000","2500000000","2752000000","2794000000","2700000000","3162000000","3455000000","4135000000","4652000000","5630000000","6202000000","6488000000","7385000000","8650000000","12190000000","15150000000","18710000000","20960000000","22650000000","25080000000","28540000000","31630000000","33710000000","36940000000","42200000000","53430000000","63900000000","73400000000","78700000000","96700000000","114900000000","136800000000","156900000000","185800000000","209000000000","273.673794255713","305.244015759384","338.378087674685","404.841744058747","510.303932236394","650.366258684678","855.719332873632","1165.75262836508","1858.0496348927","3411.14862131743","5874.21302706158","10301.8643828813","16918.9051584484","30713.0440991595","67392.1672830928","184854.934512096","352039.329946034","701777.811709069","4247710.5146222","108492101.396032","5321000000","26256000000","43989000000","68078000000","95966000000","117279000000","132470000000","151406000000","159751000000","166967000000","177918000000","180992000000","191491000000","205379000000","227683000000","247084000000","287715000000","319693000000","355709000000","365055000000","419693000000","469854000000","508325000000","545553000000","575249000000","602701223346.585","631314158375.329","677565793985.118","727729419180.3","774598097834.945","822817582319.567",
"Syria","463","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1892000000",,"1920000000","2303000000","2451000000","2102000000","2133000000","2123000000","2357000000","4319974292.8556","4443607197.01405","5141212785.97968","5065773335.11786","5202706657.73105","5728712863.72211","5662421533.46597","6735369003.41378","6605823795.50814","7688499696.86575","9419933036.4938","10967195181.8484","15090570052.7011","20377303702.2449","24733729690.414","27264399732.4894","32694999599.804","38974001851.1656","51270002435.1943","65777003124.2398","68788003267.2546","73291003481.1356","75342003578.5529","83225003952.9753","99933004746.5627","127712006065.994","186047008836.758","208892009921.837","268328000000","311564000000","371630000000","413755000000","506101000000","570975000000","690857000000","745569000000","790444000000","819092000000","947130000000","1010152000000","1118106000000","1074163000000","1266891000000","1506440000000","1726404000000","2020838000000","2448060000000","2520705000000","2791775000000",,,,,,,,,,,
"Taiwan Province of China","528","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102980649849.461","73933641309.9365","82206863210.4336","90782802192.5291","99811113167.4574","162721890018.177","192141347764.483","219801352906.392","253436134734.215","293856527571.055","342733208584.828","418495000000","560129000000","601827000000","721583000000","845657000000","1011501000000","1219596000000","1522625000000","1805043000000","1938394000000","2170005000000","2418884000000","2536012000000","2966911000000","3344962000000","3615319000000","4033071000000","4480288000000","5023763000000","5614679000000","6205338000000","6784442000000","7396650000000","8036590000000","8717241000000","9381141000000","9815595000000","10351260000000","10158209000000","10680883000000","10965866000000","11649645000000","12092254000000","12640803000000","13407062000000","13150950000000","12961656000000","14119213000000","14312200000000","14686917000000","15221201000000","16084003000000","16150573358852.9","16591650300773.8","17160720199495.7","17789701987458.6","18560557759091.4","19440927010800.2",
"Tajikistan","923","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"719600","7013300","20199700","64833000","308453000","631984133.245165","1025200000","1345000000","1806700000","2512100000","3344600000","4757800000","6157530296.288","7201141473.68998","9272200000","12779700000","17609300000","20622800000","24704700000","30069300000","36161100000","40524500000","45605200000","50261490920","55612140822.7671","61912172469.7855","68908247958.8713","76694879978.2237","85361401415.763",
"Tanzania","738","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5866795568.07431","6139182901.71908","6665998058.45179","7381387090.50835","9024689862.13258","9189318818.40599","10539280727.5514","10989766486.1334","11784478277.6027","12378642091.6849","13730100024.4461","14687944091.5578","16720370686.9385","19610366375.2147","23937129478.1887","28452448060.0609","36546239362.5614","43204762559.0557","48145148952.376","54302285451.515","63035137044.9365","75364768430.5854","91161689796.2565","105410919870.613","124227856291.019","158462406060.463","208982239223.56","282508232347.571","697785886545.503","873222022809.271","669125000000","883533000000","1101475000000","1382687000000","1848256000000","2443104000000","3080124000000","3926474000000","6283970000000","8656899138586.93","9943525571671.71","11168019607443.8","12774359126940.1","14722917539005","16936087307070","19112829589125.7","23298435282849.6","26770431799865.1","32764939517022.5","37726823627807.4","43836018049912.3","52762580930794.6","61434213909470.5","70953227346232.1","79442499331577.7","89351210128407.2","100383701788927","112124096776033","125707492826252","140351035928603","156251272724995",
"Jamaica","343","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"621691899.624929","629344059.460236","719570844.741705","781115781.538692","814708473.15769","877564686.986121","974101684.123359","1068324877.82759","1287793505.80381","1399040525.99214","1611362124.77387","1923567130.61662","2332852287.25082","2729842053.14484","2803655557.34315","3043254516.71209","3849934818.57904","4138775856.24188","4565363496.55179","5015009523.87906","5758048246.34995","7101832711.50897","9238804216.66152","11261041743.1934","13030235451.6463","14695614055.0988","17514411882.089","21046131983.2419","33577024559.5448","51847444925.3644","99547989915.433","137613078964.149","182927405885.717","230932083428.31","274458270919.179","297398608990.094","321171681687.167","346982161262.628","387089247998.398","422922845871.12","470554641479.924","544510297127.692","622573589079.41","699989156913.472","784336501991.259","885631840453.25","997439823283.403","1065196350716.67","1152586700566.64","1239277880809.49","1312284235268.65","1429669033484.05","1524563751290.34","1618695903231.49","1763110774771.27","1933120443395.68","2122567272697.6","2318440708080.89","2522198631144.2",
"Japan","158","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"540000000","530000000","509000000","593000000","761000000","733000000","794000000","748000000","710000000","743000000","806000000","800000000","818000000","866000000","955000000","1056000000","1139000000","1125000000","1197000000","1338000000","1552000000","1666000000","1957000000","2194000000","2314000000","2414000000","2484000000","2537000000","2696000000","3028000000","3084000000","3302000000","3743000000","3766000000","3780000000","3925000000","4463000000","4774000000","5013000000","4738000000","4991000000","6148000000","8592000000","11839000000","15453000000","15896000000","14886000000","15573000000","14924000000","15576000000","16265000000","15975000000","16293000000","16506000000","16286000000","13850000000","12520000000","13043000000","14334000000","15672000000","16734000000","17800000000","23426000000","26793000000","33083000000","39396000000","44896000000","54384000000","63824000000","74503000000",,"474000000000","1309000000000","2666000000000","3375000000000","3947000000000","5444000000000","6263000000000","7055000000000","7831000000000","8597900000000","9647700000000","11064100000000","11845100000000","13897000000000","16680600000000","20170800000000","22328800000000","26228600000000","30399700000000","33765300000000","39698900000000","46445400000000","54947000000000","65061400000000","75298500000000","82899300000000","96486300000000","116715000000000","138451100000000","152361600000000","171293400000000","190094500000000","208602200000000","225237200000000","246266400000000","261914300000000","274572200000000","286278200000000","306809300000000","327433200000000","341920500000000","359508900000000","386736100000000","414742900000000","449392297790584","476430981171779","487961514225296","490934248015202","495743500000000","501706900000000","511934800000000","523198300000000","512438600000000","504903100000000","509860000000000","505543300000000","499147000000000","498854700000000","503725400000000","503903000000000","506687000000000","512975200000000","501209300000000","471138600000000","482676900000000","471578700000000","475331600000000","480130500000000","487596800000000","499822287857975","505212698850789","511547854117260","515963697665523","522926421017957","530071191086477",
"Jordan","439","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111010458.625651","109766793.157389","137410944.335123","161791887.251387","176495908.639654","205904255.543709","210229269.019535","242612559.315756","230780061.955971","245414998.376948","274247695.911531","288319644.271918","326454033.822683","411771871.374342","556569859.433462","678486024.916467","825926320.043736","982500000","1164900000","1448600000","1650100000","1786600000","1909700000","1970600000","2240500000","2286700000","2349600000","2425500000","2761100000","2958000000","3649599999","3884264505.6","4358224614.2","4714666881.38","4912175230.4","5137582448.84","5609809402.78","5777704214.05","5998507397.16","6363397293.34","6793959183.7","7228723549.9","8090675799.775","8925363708.63","10675368338.57","12131422343.2276","15593411480.8658","16912209271.6171","18762019350.2954","20476539883.3216","21965486218.5078","23851628974.873","25437117265.6786","27090830552.1301","28991538397.2417","31068709644.5581","33278471618.0273","35645402911.8595","38180682193.9655",
